"";"plot";"x_quadrat";"y_quadrat";"tree_ID";"Statut";"genus";"species";"planting_date";"banana";"panicum";"cedrela";"cover";"delay"
"12478";29;"21";"14";"29_131";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12479";29;"21";"17,5";"29_132";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12480";29;"21";"21";"29_133";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12481";29;"21";"24,5";"29_134";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12482";29;"21";"28";"29_135";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12483";29;"21";"31,5";"29_136";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12484";29;"21";"35";"29_137";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12485";29;"21";"38,5";"29_138";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12486";29;"21";"42";"29_139";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12487";29;"21";"45,5";"29_140";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12488";29;"21";"49";"29_141";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12489";29;"21";"52,5";"29_142";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12490";29;"21";"56";"29_143";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12491";29;"21";"59,5";"29_144";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12492";29;"21";"63";"29_145";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12493";29;"21";"66,5";"29_146";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12494";29;"21";"70";"29_147";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12495";29;"24,5";"0";"29_148";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12496";29;"24,5";"3,5";"29_149";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12497";29;"24,5";"7";"29_150";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12498";29;"24,5";"10,5";"29_151";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12499";29;"24,5";"14";"29_152";1;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12500";29;"24,5";"17,5";"29_153";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12501";29;"24,5";"21";"29_154";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12502";29;"24,5";"24,5";"29_155";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12503";29;"24,5";"28";"29_156";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12504";29;"24,5";"31,5";"29_157";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12505";29;"24,5";"35";"29_158";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12506";29;"24,5";"38,5";"29_159";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12507";29;"24,5";"42";"29_160";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12508";29;"24,5";"45,5";"29_161";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12509";29;"24,5";"49";"29_162";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12510";29;"24,5";"52,5";"29_163";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12511";29;"24,5";"56";"29_164";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12512";29;"24,5";"59,5";"29_165";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12513";29;"24,5";"63";"29_166";1;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12514";29;"24,5";"66,5";"29_167";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12515";29;"24,5";"70";"29_168";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12516";29;"28";"0";"29_169";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12517";29;"28";"3,5";"29_170";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12518";29;"28";"7";"29_171";1;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12519";29;"28";"10,5";"29_172";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12520";29;"28";"14";"29_173";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12521";29;"28";"17,5";"29_174";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12522";29;"28";"21";"29_175";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12523";29;"28";"24,5";"29_176";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12524";29;"28";"28";"29_177";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12525";29;"28";"31,5";"29_178";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12526";29;"28";"35";"29_179";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12527";29;"28";"38,5";"29_180";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12528";29;"28";"42";"29_181";1;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12529";29;"28";"45,5";"29_182";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12530";29;"28";"49";"29_183";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12531";29;"28";"52,5";"29_184";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12532";29;"28";"56";"29_185";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12533";29;"28";"59,5";"29_186";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12534";29;"28";"63";"29_187";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12535";29;"28";"66,5";"29_188";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12536";29;"28";"70";"29_189";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12537";29;"31,5";"0";"29_190";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12538";29;"31,5";"3,5";"29_191";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12539";29;"31,5";"7";"29_192";1;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12540";29;"31,5";"10,5";"29_193";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12541";29;"31,5";"14";"29_194";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12542";29;"31,5";"17,5";"29_195";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12543";29;"31,5";"21";"29_196";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12544";29;"31,5";"24,5";"29_197";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12545";29;"31,5";"28";"29_198";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12546";29;"31,5";"31,5";"29_199";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12547";29;"31,5";"35";"29_200";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12548";29;"31,5";"38,5";"29_201";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12549";29;"31,5";"42";"29_202";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12550";29;"31,5";"45,5";"29_203";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12551";29;"31,5";"49";"29_204";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12552";29;"31,5";"52,5";"29_205";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12553";29;"31,5";"56";"29_206";1;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12554";29;"31,5";"59,5";"29_207";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12555";29;"31,5";"63";"29_208";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12556";29;"31,5";"66,5";"29_209";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12557";29;"31,5";"70";"29_210";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12558";29;"35";"0";"29_211";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12559";29;"35";"3,5";"29_212";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12560";29;"35";"7";"29_213";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12561";29;"35";"10,5";"29_214";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12562";29;"35";"14";"29_215";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12563";29;"35";"17,5";"29_216";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12564";29;"35";"21";"29_217";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12565";29;"35";"24,5";"29_218";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12566";29;"35";"28";"29_219";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12567";29;"35";"31,5";"29_220";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12568";29;"35";"35";"29_221";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12569";29;"35";"38,5";"29_222";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12570";29;"35";"42";"29_223";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12571";29;"35";"45,5";"29_224";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12572";29;"35";"49";"29_225";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12573";29;"35";"52,5";"29_226";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12574";29;"35";"56";"29_227";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12575";29;"35";"59,5";"29_228";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12576";29;"35";"63";"29_229";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12577";29;"35";"66,5";"29_230";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12578";29;"35";"70";"29_231";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12579";29;"38,5";"0";"29_232";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12580";29;"38,5";"3,5";"29_233";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12581";29;"38,5";"7";"29_234";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12582";29;"38,5";"10,5";"29_235";1;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12583";29;"38,5";"14";"29_236";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12584";29;"38,5";"17,5";"29_237";1;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12585";29;"38,5";"21";"29_238";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12586";29;"38,5";"24,5";"29_239";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12587";29;"38,5";"28";"29_240";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12588";29;"38,5";"31,5";"29_241";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12589";29;"38,5";"35";"29_242";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12590";29;"38,5";"38,5";"29_243";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12591";29;"38,5";"42";"29_244";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12592";29;"38,5";"45,5";"29_245";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12593";29;"38,5";"49";"29_246";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12594";29;"38,5";"52,5";"29_247";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12595";29;"38,5";"56";"29_248";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12596";29;"38,5";"59,5";"29_249";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12597";29;"38,5";"63";"29_250";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12598";29;"38,5";"66,5";"29_251";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12599";29;"38,5";"70";"29_252";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12600";29;"42";"0";"29_253";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12601";29;"42";"3,5";"29_254";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12602";29;"42";"7";"29_255";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12603";29;"42";"10,5";"29_256";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12604";29;"42";"14";"29_257";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12605";29;"42";"17,5";"29_258";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12606";29;"42";"21";"29_259";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12607";29;"42";"24,5";"29_260";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12608";29;"42";"28";"29_261";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12609";29;"42";"31,5";"29_262";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12610";29;"42";"35";"29_263";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12611";29;"42";"38,5";"29_264";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12612";29;"42";"42";"29_265";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12613";29;"42";"45,5";"29_266";1;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12614";29;"42";"49";"29_267";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12615";29;"42";"52,5";"29_268";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12616";29;"42";"56";"29_269";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12617";29;"42";"59,5";"29_270";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12618";29;"42";"63";"29_271";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12619";29;"42";"66,5";"29_272";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12620";29;"42";"70";"29_273";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12621";29;"45,5";"0";"29_274";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12622";29;"45,5";"3,5";"29_275";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12623";29;"45,5";"7";"29_276";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12624";29;"45,5";"10,5";"29_277";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12625";29;"45,5";"14";"29_278";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12626";29;"45,5";"17,5";"29_279";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12627";29;"45,5";"21";"29_280";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12628";29;"45,5";"24,5";"29_281";1;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12629";29;"45,5";"28";"29_282";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12630";29;"45,5";"31,5";"29_283";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12631";29;"45,5";"35";"29_284";1;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12632";29;"45,5";"38,5";"29_285";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12633";29;"45,5";"42";"29_286";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12634";29;"45,5";"45,5";"29_287";1;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12635";29;"45,5";"49";"29_288";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12636";29;"45,5";"52,5";"29_289";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12637";29;"45,5";"56";"29_290";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12638";29;"45,5";"59,5";"29_291";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12639";29;"45,5";"63";"29_292";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12640";29;"45,5";"66,5";"29_293";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12641";29;"45,5";"70";"29_294";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12642";29;"49";"0";"29_295";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12643";29;"49";"3,5";"29_296";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12644";29;"49";"7";"29_297";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12645";29;"49";"10,5";"29_298";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12646";29;"49";"14";"29_299";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12647";29;"49";"17,5";"29_300";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12648";29;"49";"21";"29_301";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12649";29;"49";"24,5";"29_302";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12650";29;"49";"28";"29_303";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12651";29;"49";"31,5";"29_304";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12652";29;"49";"35";"29_305";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12653";29;"49";"38,5";"29_306";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12654";29;"49";"42";"29_307";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12655";29;"49";"45,5";"29_308";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12656";29;"49";"49";"29_309";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12657";29;"49";"52,5";"29_310";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12658";29;"49";"56";"29_311";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12659";29;"49";"59,5";"29_312";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12660";29;"49";"63";"29_313";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12661";29;"49";"66,5";"29_314";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12662";29;"49";"70";"29_315";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12663";29;"52,5";"0";"29_316";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12664";29;"52,5";"3,5";"29_317";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12665";29;"52,5";"7";"29_318";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12666";29;"52,5";"10,5";"29_319";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12667";29;"52,5";"14";"29_320";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12668";29;"52,5";"17,5";"29_321";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12669";29;"52,5";"21";"29_322";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12670";29;"52,5";"24,5";"29_323";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12671";29;"52,5";"28";"29_324";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12672";29;"52,5";"31,5";"29_325";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12673";29;"52,5";"35";"29_326";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
"12674";29;"52,5";"38,5";"29_327";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12675";29;"52,5";"42";"29_328";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12676";29;"52,5";"45,5";"29_329";1;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12677";29;"52,5";"49";"29_330";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12678";29;"52,5";"52,5";"29_331";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12679";29;"52,5";"56";"29_332";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12680";29;"52,5";"59,5";"29_333";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12681";29;"52,5";"63";"29_334";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12682";29;"52,5";"66,5";"29_335";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12683";29;"52,5";"70";"29_336";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12684";29;"56";"0";"29_337";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12685";29;"56";"3,5";"29_338";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12686";29;"56";"7";"29_339";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12687";29;"56";"10,5";"29_340";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12688";29;"56";"14";"29_341";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12689";29;"56";"17,5";"29_342";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12690";29;"56";"21";"29_343";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12691";29;"56";"24,5";"29_344";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12692";29;"56";"28";"29_345";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12693";29;"56";"31,5";"29_346";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12694";29;"56";"35";"29_347";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12695";29;"56";"38,5";"29_348";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12696";29;"56";"42";"29_349";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12697";29;"56";"45,5";"29_350";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12698";29;"56";"49";"29_351";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12699";29;"56";"52,5";"29_352";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12700";29;"56";"56";"29_353";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12701";29;"56";"59,5";"29_354";0;"Khaya";"Anthotheca";2019-09-17;0;1;0;0,915;0,880733944954128
"12702";29;"56";"63";"29_355";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12703";29;"56";"66,5";"29_356";0;"Ceiba";"pentandra";2019-09-17;0;1;0;0,915;0,880733944954128
"12704";29;"56";"70";"29_357";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12705";29;"59,5";"0";"29_358";0;"Terminalia";"ivorensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12706";29;"59,5";"3,5";"29_359";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12707";29;"59,5";"7";"29_360";0;"Ricinodendron";"heudelotii";2019-09-17;0;1;0;0,915;0,880733944954128
"12708";29;"59,5";"10,5";"29_361";0;"Milicia";"excelsa";2019-09-17;0;1;0;0,915;0,880733944954128
"12709";29;"59,5";"14";"29_362";0;"Entandrophragma";"angolense";2019-09-17;0;1;0;0,915;0,880733944954128
"12710";29;"59,5";"17,5";"29_363";0;"Pycnanthus";"angolensis";2019-09-17;0;1;0;0,915;0,880733944954128
"12711";29;"59,5";"21";"29_364";0;"Gambeya";"africana";2019-09-17;0;1;0;0,915;0,880733944954128
